# POINT3D_ID X Y Z R G B ERROR
127294 2.709325 6.63611 -4.549055 255 255 255 0
127295 3.11521 6.367012 -4.695299 255 255 255 0
127296 2.530769 6.629221 -4.571389 255 255 255 0
127297 3.100975 6.904067 -4.626623 255 255 255 0
127298 2.877618 6.728831 -4.384493 255 255 255 0
127299 2.508546 6.442094 -4.501092 255 255 255 0
127300 2.935755 6.714821 -4.591012 255 255 255 0
127301 3.121769 7.333172 -4.396212 255 255 255 0
127302 3.377404 7.017415 -4.381464 255 255 255 0
127303 3.384822 7.053862 -4.364095 255 255 255 0
127304 3.508932 6.861623 -4.549522 255 255 255 0
127305 3.112424 7.339058 -4.241191 255 255 255 0
127306 3.228333 7.216494 -4.558476 255 255 255 0
127307 3.580208 7.167033 -4.315778 255 255 255 0
127308 3.204201 7.52135 -4.527296 255 255 255 0
127309 3.594179 6.947722 -4.410197 255 255 255 0
127310 2.793623 7.253988 -4.418507 255 255 255 0
127311 3.147067 7.147085 -4.363927 255 255 255 0
127312 3.024622 6.841085 -4.488501 255 255 255 0
127313 2.948932 6.997309 -4.455774 255 255 255 0
127314 3.06487 7.089458 -4.490351 255 255 255 0
127315 2.984525 7.233253 -4.403085 255 255 255 0
127316 3.313031 7.586798 -4.422175 255 255 255 0
127317 2.90875 7.137561 -4.596784 255 255 255 0
127318 3.380122 6.992718 -4.347732 255 255 255 0
127319 3.121557 7.467891 -4.501483 255 255 255 0
127320 3.053758 7.277376 -4.461156 255 255 255 0
127321 3.506691 7.159985 -4.361569 255 255 255 0
127322 3.605128 7.005251 -4.571764 255 255 255 0
127323 3.50589 7.186211 -4.687024 255 255 255 0
127324 3.204749 7.346522 -4.541157 255 255 255 0
127325 3.144676 7.249735 -4.534436 255 255 255 0
127326 3.457844 6.822329 -4.389956 255 255 255 0
127327 3.093342 6.924403 -4.538117 255 255 255 0
127328 3.17602 7.472487 -4.383268 255 255 255 0
127329 2.845475 7.223485 -4.581035 255 255 255 0
127330 3.488234 7.381727 -4.572528 255 255 255 0
127331 3.483428 7.404108 -4.29283 255 255 255 0
127332 3.206458 7.282162 -4.412659 255 255 255 0
127333 3.19054 7.635505 -4.44259 255 255 255 0
127334 3.596855 6.999124 -4.543938 255 255 255 0
127335 3.014642 7.046032 -4.363801 255 255 255 0
127336 3.260569 6.874499 -4.385281 255 255 255 0
127337 3.196198 7.582497 -4.485462 255 255 255 0
127338 3.32936 7.339936 -4.525017 255 255 255 0
127339 3.501521 7.36139 -4.369688 255 255 255 0
127340 3.481675 7.035145 -4.397978 255 255 255 0
127341 3.385388 6.983134 -4.539189 255 255 255 0
127342 2.912807 7.167186 -4.387589 255 255 255 0
127343 3.330594 7.678413 -4.509456 255 255 255 0
127344 3.168612 6.975499 -4.45634 255 255 255 0
127345 3.386577 7.037898 -4.362577 255 255 255 0
127346 3.388182 6.907465 -4.38135 255 255 255 0
127347 3.394138 7.208711 -4.438643 255 255 255 0
127348 2.682873 6.90521 -4.60245 255 255 255 0
127349 3.004534 6.951065 -4.394894 255 255 255 0
127350 3.084925 6.929789 -4.371267 255 255 255 0
127351 2.007134 5.614777 -4.655483 255 255 255 0
127352 1.72394 5.436317 -4.665503 255 255 255 0
127353 1.545253 5.558157 -4.785694 255 255 255 0
127354 1.93613 5.896981 -4.653565 255 255 255 0
127355 2.082307 5.701025 -4.60203 255 255 255 0
127356 1.517058 5.702999 -4.671875 255 255 255 0
127357 1.509241 5.255094 -4.905572 255 255 255 0
127358 1.767385 5.578191 -4.731486 255 255 255 0
127359 1.747459 5.345318 -4.823007 255 255 255 0
127360 1.586349 5.602796 -4.713241 255 255 255 0
127361 1.973282 5.750036 -4.633909 255 255 255 0
127362 1.614669 5.917948 -4.789487 255 255 255 0
127363 1.395158 5.363493 -4.703213 255 255 255 0
127364 1.438183 5.45601 -4.749772 255 255 255 0
127365 1.894881 5.622977 -4.806505 255 255 255 0
127366 1.589671 5.513286 -4.811401 255 255 255 0
127367 1.579256 5.23451 -4.706583 255 255 255 0
127368 1.466727 5.497297 -4.731496 255 255 255 0
127369 2.189981 5.716244 -4.733213 255 255 255 0
127370 1.420188 5.092963 -4.883164 255 255 255 0
127371 2.054223 5.214393 -4.832813 255 255 255 0
127372 1.751153 5.431509 -4.801832 255 255 255 0
127373 1.96936 5.768745 -4.799722 255 255 255 0
127374 2.03869 5.772207 -4.530128 255 255 255 0
127375 1.99031 5.494791 -4.704353 255 255 255 0
127376 1.349689 4.565401 -4.852873 255 255 255 0
127377 1.558065 5.597792 -4.780282 255 255 255 0
127378 1.558124 5.598427 -4.766945 255 255 255 0
127379 1.516252 5.33768 -4.846199 255 255 255 0
127380 1.474495 5.768844 -4.66482 255 255 255 0
127381 1.620831 5.0591 -4.796528 255 255 255 0
127382 1.845255 5.717981 -4.674291 255 255 255 0
127383 2.205477 5.841227 -4.707049 255 255 255 0
127384 2.078496 5.789417 -4.732488 255 255 255 0
127385 1.679068 5.52354 -4.818419 255 255 255 0
127386 1.955593 5.568487 -4.598905 255 255 255 0
127387 1.422894 5.377636 -4.731408 255 255 255 0
127388 1.716894 5.960738 -4.619971 255 255 255 0
127389 1.513178 5.292161 -4.841694 255 255 255 0
127390 1.696993 5.0819 -4.929408 255 255 255 0
127391 1.693063 5.877341 -4.718205 255 255 255 0
127392 1.69125 5.746539 -4.610721 255 255 255 0
127393 2.332224 5.860504 -4.590464 255 255 255 0
127394 1.906883 5.757901 -4.780321 255 255 255 0
127395 1.91928 5.500229 -4.857141 255 255 255 0
127396 1.414555 4.909627 -4.773722 255 255 255 0
127397 2.217332 5.598254 -4.757188 255 255 255 0
127398 1.564639 5.513397 -4.568749 255 255 255 0
127399 2.118115 5.806626 -4.771467 255 255 255 0
127400 1.707022 5.609507 -4.91887 255 255 255 0
127401 2.28695 6.512706 -4.713274 255 255 255 0
127402 2.242571 6.395333 -4.656076 255 255 255 0
127403 2.102329 6.116601 -4.451548 255 255 255 0
127404 2.291039 6.520783 -4.502717 255 255 255 0
127405 1.520158 5.7714 -4.730686 255 255 255 0
127406 2.173302 6.366933 -4.658615 255 255 255 0
127407 1.752787 6.07372 -4.634373 255 255 255 0
127408 2.508123 6.74561 -4.516185 255 255 255 0
127409 2.625772 6.476249 -4.496892 255 255 255 0
127410 1.98718 5.937629 -4.596647 255 255 255 0
127411 1.67464 6.075314 -4.602232 255 255 255 0
127412 2.37272 6.281438 -4.544003 255 255 255 0
127413 2.351506 6.590354 -4.601589 255 255 255 0
127414 2.283069 6.784326 -4.632581 255 255 255 0
127415 2.29927 6.516915 -4.468806 255 255 255 0
127416 2.40047 5.955467 -4.585251 255 255 255 0
127417 1.895789 5.889452 -4.905855 255 255 255 0
127418 2.280629 6.349142 -4.543726 255 255 255 0
127419 1.910546 5.819274 -4.506283 255 255 255 0
127420 1.694311 6.066587 -4.58521 255 255 255 0
127421 2.515988 6.774298 -4.532383 255 255 255 0
127422 1.745796 6.020047 -4.830247 255 255 255 0
127423 2.287788 6.317163 -4.684215 255 255 255 0
127424 1.975296 6.042768 -4.850313 255 255 255 0
127425 1.61288 6.088635 -4.662286 255 255 255 0
127426 2.387237 6.526823 -4.797155 255 255 255 0
127427 2.392768 5.838961 -4.569168 255 255 255 0
127428 2.297218 5.97064 -4.731392 255 255 255 0
127429 1.95137 5.961712 -4.61516 255 255 255 0
127430 2.344346 6.371439 -4.563365 255 255 255 0
127431 2.231164 6.030837 -4.651121 255 255 255 0
127432 2.267261 6.532276 -4.736045 255 255 255 0
127433 1.980104 6.090513 -4.416431 255 255 255 0
127434 2.487573 6.210938 -4.6036 255 255 255 0
127435 1.835373 5.986216 -4.672324 255 255 255 0
127436 1.985004 6.027888 -4.548022 255 255 255 0
127437 1.912847 6.236327 -4.562068 255 255 255 0
127438 2.307372 6.408373 -4.595013 255 255 255 0
127439 2.149675 6.364174 -4.57386 255 255 255 0
127440 1.695145 6.192526 -4.609981 255 255 255 0
127441 2.38518 6.871641 -4.772135 255 255 255 0
127442 1.661555 6.140445 -4.634485 255 255 255 0
127443 1.817371 5.913933 -4.743196 255 255 255 0
127444 2.284921 6.555671 -4.519566 255 255 255 0
127445 1.891272 6.264689 -4.778148 255 255 255 0
127446 2.175333 6.282867 -4.668085 255 255 255 0
127447 1.771937 6.032929 -4.515363 255 255 255 0
127448 1.378774 5.971419 -4.681388 255 255 255 0
127449 1.722498 5.994039 -4.58345 255 255 255 0
127450 2.551417 6.478607 -4.768219 255 255 255 0
127451 0.6380864 4.292905 -5.053219 255 255 255 0
127452 0.599978 4.536572 -4.968729 255 255 255 0
127453 0.4866822 4.571054 -4.908014 255 255 255 0
127454 0.4748254 4.655435 -4.872409 255 255 255 0
127455 0.910658 4.517965 -4.841212 255 255 255 0
127456 0.3444317 4.274037 -4.941632 255 255 255 0
127457 0.3145393 4.569631 -4.90658 255 255 255 0
127458 0.3516803 4.748781 -4.901274 255 255 255 0
127459 0.3872037 4.400161 -5.045639 255 255 255 0
127460 0.5922327 4.057274 -5.090455 255 255 255 0
127461 0.4666448 4.866277 -4.996768 255 255 255 0
127462 0.779742 4.547975 -4.838066 255 255 255 0
127463 1.061895 4.643877 -4.696049 255 255 255 0
127464 0.3524564 3.927732 -4.949224 255 255 255 0
127465 0.426523 4.117147 -4.896728 255 255 255 0
127466 0.5963268 4.308611 -5.046759 255 255 255 0
127467 0.838997 4.70184 -4.810602 255 255 255 0
127468 0.5417458 4.530811 -4.84942 255 255 255 0
127469 0.4640043 4.172521 -4.838627 255 255 255 0
127470 0.551159 4.547472 -4.906973 255 255 255 0
127471 0.2936454 4.365368 -4.639311 255 255 255 0
127472 0.4718439 4.436194 -4.938237 255 255 255 0
127473 0.6819561 4.585843 -4.667325 255 255 255 0
127474 0.5665601 4.5478 -4.811109 255 255 255 0
127475 0.4007189 4.645579 -4.878882 255 255 255 0
127476 0.6971363 4.675068 -4.763768 255 255 255 0
127477 0.5391493 4.896587 -5.029655 255 255 255 0
127478 0.656442 4.723183 -4.906064 255 255 255 0
127479 1.198144 4.691487 -4.903295 255 255 255 0
127480 0.4909463 4.233448 -4.738031 255 255 255 0
127481 1.250952 4.656966 -4.883995 255 255 255 0
127482 0.8634135 4.813088 -4.994888 255 255 255 0
127483 1.071567 4.597503 -4.770505 255 255 255 0
127484 0.4484658 4.50751 -4.826035 255 255 255 0
127485 0.5443041 4.585051 -4.945341 255 255 255 0
127486 0.1511904 3.919254 -4.944442 255 255 255 0
127487 1.087709 4.3024 -4.845678 255 255 255 0
127488 0.3155461 4.350225 -5.097682 255 255 255 0
127489 0.5696048 4.606925 -5.04252 255 255 255 0
127490 0.3850284 4.853923 -4.999009 255 255 255 0
127491 0.4279037 4.449786 -5.023844 255 255 255 0
127492 1.070234 4.656653 -4.946767 255 255 255 0
127493 0.7628581 4.662869 -4.965946 255 255 255 0
127494 0.508828 4.192507 -4.868141 255 255 255 0
127495 0.4487014 4.674848 -4.874885 255 255 255 0
127496 0.6404327 4.817926 -4.981681 255 255 255 0
127497 1.021574 4.574784 -4.943686 255 255 255 0
127498 1.257136 4.551521 -4.630245 255 255 255 0
127499 0.7626292 4.495374 -5.002505 255 255 255 0
127500 0.3669258 4.867979 -4.955998 255 255 255 0
127501 0.95316 5.126101 -4.830447 255 255 255 0
127502 0.6416085 5.062214 -4.899014 255 255 255 0
127503 0.7822263 5.122144 -4.864455 255 255 255 0
127504 1.134464 5.124279 -4.711122 255 255 255 0
127505 1.277213 4.806788 -4.665366 255 255 255 0
127506 0.933805 5.490905 -4.692003 255 255 255 0
127507 0.6851521 5.062879 -4.714295 255 255 255 0
127508 0.9840095 5.228357 -4.831386 255 255 255 0
127509 0.9711897 5.430122 -4.83823 255 255 255 0
127510 0.5178462 5.11393 -4.732748 255 255 255 0
127511 1.366289 5.728518 -4.880829 255 255 255 0
127512 0.39145 4.910142 -4.939545 255 255 255 0
127513 1.264118 5.535328 -4.74437 255 255 255 0
127514 1.044024 5.233256 -5.01761 255 255 255 0
127515 1.114591 5.321213 -4.983929 255 255 255 0
127516 1.205037 5.67993 -4.815391 255 255 255 0
127517 1.019565 4.81746 -4.827265 255 255 255 0
127518 1.235495 4.95582 -4.77158 255 255 255 0
127519 1.227314 5.412378 -4.808513 255 255 255 0
127520 1.222917 4.995169 -4.803771 255 255 255 0
127521 0.7388205 5.266198 -4.770825 255 255 255 0
127522 1.144763 5.202977 -4.827064 255 255 255 0
127523 0.6826902 5.264018 -4.818289 255 255 255 0
127524 1.378166 5.194588 -4.6148 255 255 255 0
127525 0.7079853 5.143671 -4.813854 255 255 255 0
127526 0.6332508 5.053472 -4.734477 255 255 255 0
127527 1.535482 5.032901 -4.75176 255 255 255 0
127528 0.9747822 5.401612 -4.673349 255 255 255 0
127529 0.9786909 5.273925 -4.757173 255 255 255 0
127530 0.8727452 5.390006 -4.648942 255 255 255 0
127531 0.7068132 5.156333 -4.952084 255 255 255 0
127532 1.426442 5.630648 -4.808809 255 255 255 0
127533 1.199101 5.64105 -4.836308 255 255 255 0
127534 1.012053 4.87491 -4.823852 255 255 255 0
127535 1.279289 5.13241 -4.769132 255 255 255 0
127536 0.8157592 5.246487 -4.78126 255 255 255 0
127537 0.9894769 5.25656 -4.682466 255 255 255 0
127538 0.7282304 4.849872 -4.847084 255 255 255 0
127539 1.052738 4.960933 -4.781991 255 255 255 0
127540 0.9634933 4.848438 -4.983991 255 255 255 0
127541 1.406724 4.832543 -4.765994 255 255 255 0
127542 1.266998 5.286588 -4.821768 255 255 255 0
127543 0.5688342 4.738823 -4.847186 255 255 255 0
127544 1.29575 5.763146 -4.90739 255 255 255 0
127545 1.277195 5.816005 -4.690238 255 255 255 0
127546 1.411313 5.643198 -4.805339 255 255 255 0
127547 0.9834217 5.110175 -4.659752 255 255 255 0
127548 0.7779528 4.892573 -4.781484 255 255 255 0
127549 0.6772723 5.109296 -4.799734 255 255 255 0
127550 1.459724 5.514664 -4.865564 255 255 255 0
127551 -0.3958783 3.352624 -5.161999 255 255 255 0
127552 -0.3682646 3.314693 -5.08641 255 255 255 0
127553 -0.3360508 3.447757 -5.004292 255 255 255 0
127554 -0.2221878 3.584669 -5.097553 255 255 255 0
127555 -0.7735455 3.506324 -5.060051 255 255 255 0
127556 -0.5389874 3.362839 -5.127576 255 255 255 0
127557 -0.07697643 3.730448 -5.125253 255 255 255 0
127558 -0.4584083 3.330146 -5.071599 255 255 255 0
127559 -0.7656662 3.370497 -5.038566 255 255 255 0
127560 -0.1101643 3.807875 -4.981295 255 255 255 0
127561 -0.1387871 3.79033 -4.909454 255 255 255 0
127562 -0.6920819 3.6281 -5.147121 255 255 255 0
127563 -0.8389606 3.400467 -5.134013 255 255 255 0
127564 -0.6116853 3.833073 -5.035184 255 255 255 0
127565 -0.5553862 3.198824 -5.252012 255 255 255 0
127566 -0.4620356 3.417097 -5.184162 255 255 255 0
127567 -0.632391 3.506174 -4.933726 255 255 255 0
127568 -0.09034881 3.926983 -4.941874 255 255 255 0
127569 -0.3211471 3.47141 -5.080636 255 255 255 0
127570 -0.8303154 3.432622 -5.083595 255 255 255 0
127571 -0.8053386 3.320889 -5.199615 255 255 255 0
127572 -0.4715196 3.640174 -5.132537 255 255 255 0
127573 -0.2937951 3.387626 -5.049036 255 255 255 0
127574 -0.6734381 3.146135 -5.153565 255 255 255 0
127575 -0.8630775 2.996492 -5.152673 255 255 255 0
127576 -0.596867 3.026922 -4.89253 255 255 255 0
127577 -0.8301135 2.979199 -4.989062 255 255 255 0
127578 -0.01347564 3.719621 -5.0786 255 255 255 0
127579 -0.4447341 3.632889 -5.149478 255 255 255 0
127580 -0.7261781 2.965631 -5.20406 255 255 255 0
127581 -0.3114207 3.839288 -5.081843 255 255 255 0
127582 -0.4923162 3.704241 -4.920746 255 255 255 0
127583 -0.7261211 3.479769 -5.105668 255 255 255 0
127584 -0.4709522 3.712529 -5.036214 255 255 255 0
127585 -0.4056549 3.336864 -4.969483 255 255 255 0
127586 -0.7107763 3.525533 -5.063854 255 255 255 0
127587 0.1465884 3.6682 -4.894642 255 255 255 0
127588 -0.3702986 3.37489 -5.085096 255 255 255 0
127589 0.03813478 3.635852 -5.131957 255 255 255 0
127590 -0.6880208 2.955716 -5.212133 255 255 255 0
127591 -0.5569375 3.197555 -5.174024 255 255 255 0
127592 -0.325488 3.610394 -4.881689 255 255 255 0
127593 -0.03059592 3.621055 -5.088654 255 255 255 0
127594 -0.716381 3.772341 -5.068554 255 255 255 0
127595 -0.1385545 3.407721 -4.901219 255 255 255 0
127596 -0.6815262 3.075401 -5.00556 255 255 255 0
127597 -0.1130709 3.818151 -5.006677 255 255 255 0
127598 -0.319758 3.661245 -5.081223 255 255 255 0
127599 -0.3165975 3.393108 -5.022172 255 255 255 0
127600 -0.6237375 3.530055 -5.088058 255 255 255 0
127601 -0.2875829 3.926216 -5.222447 255 255 255 0
127602 0.1759074 4.92245 -4.941976 255 255 255 0
127603 -0.07833612 4.691959 -4.933677 255 255 255 0
127604 -0.241411 4.185443 -4.881191 255 255 255 0
127605 -0.4792207 3.984446 -4.83321 255 255 255 0
127606 0.365027 4.660589 -4.874293 255 255 255 0
127607 -0.3477576 4.112892 -5.077412 255 255 255 0
127608 0.1166051 4.661807 -4.806754 255 255 255 0
127609 -0.5744959 3.863156 -5.06316 255 255 255 0
127610 -0.1832756 4.190687 -4.96206 255 255 255 0
127611 -0.268606 4.199331 -4.936397 255 255 255 0
127612 -0.314492 3.762589 -5.069672 255 255 255 0
127613 0.2175599 4.558996 -4.8144 255 255 255 0
127614 -0.3251268 3.805634 -4.884749 255 255 255 0
127615 0.08966778 4.365908 -5.001412 255 255 255 0
127616 -0.03803006 4.060836 -4.951623 255 255 255 0
127617 -0.1146601 4.318657 -4.921916 255 255 255 0
127618 0.196591 4.304207 -5.081313 255 255 255 0
127619 0.06167179 4.1941 -4.868921 255 255 255 0
127620 -0.1681218 4.036018 -5.108168 255 255 255 0
127621 -0.2721455 4.257367 -4.964358 255 255 255 0
127622 0.2613538 3.950261 -4.94399 255 255 255 0
127623 -0.4037416 3.973099 -4.985774 255 255 255 0
127624 -0.1991405 4.095578 -4.900979 255 255 255 0
127625 -0.5129684 3.792446 -4.906717 255 255 255 0
127626 0.1775441 4.710542 -4.947508 255 255 255 0
127627 0.1666283 4.011245 -5.040194 255 255 255 0
127628 -0.2188835 4.16952 -5.07567 255 255 255 0
127629 -0.6519044 3.989113 -5.351932 255 255 255 0
127630 -0.1619557 4.082733 -5.053601 255 255 255 0
127631 0.2620812 3.716621 -5.011827 255 255 255 0
127632 0.2431164 4.005102 -4.967496 255 255 255 0
127633 -0.08583038 4.221411 -4.887849 255 255 255 0
127634 0.171269 4.58701 -4.844378 255 255 255 0
127635 -0.3294176 4.091307 -5.029199 255 255 255 0
127636 -0.2244735 4.325714 -4.851918 255 255 255 0
127637 -0.4589982 4.011727 -4.909621 255 255 255 0
127638 -0.4588732 3.989985 -4.988189 255 255 255 0
127639 -0.1098197 4.288152 -5.003934 255 255 255 0
127640 -0.1002966 4.183964 -5.038285 255 255 255 0
127641 -0.471037 4.163872 -4.956614 255 255 255 0
127642 0.08248831 4.172232 -4.982921 255 255 255 0
127643 -0.2522024 3.929373 -4.695622 255 255 255 0
127644 -0.8203206 4.260818 -5.038046 255 255 255 0
127645 0.05291938 4.142548 -4.986451 255 255 255 0
127646 0.2915974 4.350249 -4.916819 255 255 255 0
127647 0.2279447 3.986781 -5.21917 255 255 255 0
127648 -0.3400411 4.241788 -5.046545 255 255 255 0
127649 -0.03864665 4.632706 -4.956463 255 255 255 0
127650 -0.5331433 3.879061 -4.828612 255 255 255 0
127651 -1.231709 2.630827 -5.353283 255 255 255 0
127652 -1.574439 2.538551 -5.326046 255 255 255 0
127653 -1.611576 2.386409 -5.230921 255 255 255 0
127654 -1.333171 2.6934 -5.315042 255 255 255 0
127655 -0.9404002 2.695113 -5.292858 255 255 255 0
127656 -1.645942 2.427022 -5.285393 255 255 255 0
127657 -1.231497 2.316996 -5.33818 255 255 255 0
127658 -1.463408 2.864004 -5.243807 255 255 255 0
127659 -1.594756 2.223788 -5.30038 255 255 255 0
127660 -1.681244 2.201664 -5.311149 255 255 255 0
127661 -1.434512 2.33699 -5.34156 255 255 255 0
127662 -1.903507 2.325956 -5.358386 255 255 255 0
127663 -1.437999 2.675285 -5.246779 255 255 255 0
127664 -1.449346 2.788774 -5.280079 255 255 255 0
127665 -1.730161 2.393075 -5.243086 255 255 255 0
127666 -1.595973 2.503058 -5.378373 255 255 255 0
127667 -2.066065 2.474051 -5.315541 255 255 255 0
127668 -1.845181 2.229729 -5.255198 255 255 255 0
127669 -1.738746 2.327997 -5.24981 255 255 255 0
127670 -1.595699 2.13644 -5.339872 255 255 255 0
127671 -1.279534 2.410941 -5.279364 255 255 255 0
127672 -1.495744 2.687914 -5.345293 255 255 255 0
127673 -1.247804 2.670108 -5.174439 255 255 255 0
127674 -1.510075 2.614717 -5.313346 255 255 255 0
127675 -1.126412 2.412454 -5.088396 255 255 255 0
127676 -1.492693 2.919374 -5.238396 255 255 255 0
127677 -1.681302 2.535487 -5.104088 255 255 255 0
127678 -0.9906634 2.805836 -5.12053 255 255 255 0
127679 -1.572007 2.785165 -5.080546 255 255 255 0
127680 -1.12012 2.8422 -5.335156 255 255 255 0
127681 -1.78804 1.870448 -5.226061 255 255 255 0
127682 -1.879975 2.678351 -5.287386 255 255 255 0
127683 -1.604199 2.739205 -5.364864 255 255 255 0
127684 -1.488458 2.351209 -5.180643 255 255 255 0
127685 -1.657911 2.670234 -5.259446 255 255 255 0
127686 -1.094427 2.633243 -5.262324 255 255 255 0
127687 -1.360786 2.524948 -5.227643 255 255 255 0
127688 -1.6343 2.531582 -5.297 255 255 255 0
127689 -1.036777 2.57322 -5.156622 255 255 255 0
127690 -1.483891 2.590171 -5.234271 255 255 255 0
127691 -0.9746503 2.868263 -5.118279 255 255 255 0
127692 -1.006564 2.75192 -5.415537 255 255 255 0
127693 -0.9802213 2.523249 -5.347205 255 255 255 0
127694 -1.642768 2.09196 -5.375126 255 255 255 0
127695 -1.327992 2.399713 -5.249845 255 255 255 0
127696 -1.775418 2.622605 -5.252259 255 255 255 0
127697 -1.66545 2.285583 -5.317011 255 255 255 0
127698 -1.352246 2.451815 -5.065059 255 255 255 0
127699 -1.771521 2.450394 -5.223368 255 255 255 0
127700 -0.8524749 3.014296 -5.285139 255 255 255 0
127701 -1.029555 2.860573 -5.209782 255 255 255 0
127702 -0.928795 3.482343 -5.130126 255 255 255 0
127703 -1.153474 3.378841 -5.052969 255 255 255 0
127704 -1.181246 3.194657 -5.30813 255 255 255 0
127705 -1.113756 2.833811 -5.279184 255 255 255 0
127706 -1.069442 3.676344 -5.008176 255 255 255 0
127707 -1.095121 2.814204 -5.23007 255 255 255 0
127708 -0.7776846 3.55066 -5.141939 255 255 255 0
127709 -0.9174812 3.428005 -5.081936 255 255 255 0
127710 -1.052335 3.35899 -5.042265 255 255 255 0
127711 -0.8933564 3.342188 -4.989397 255 255 255 0
127712 -1.094157 3.122255 -5.088099 255 255 255 0
127713 -0.8362156 3.263632 -5.211496 255 255 255 0
127714 -0.9546438 3.191691 -5.061607 255 255 255 0
127715 -0.9427491 3.499187 -4.90601 255 255 255 0
127716 -1.575108 3.079616 -5.198967 255 255 255 0
127717 -0.8832318 3.703371 -5.276847 255 255 255 0
127718 -1.387473 3.075235 -5.186187 255 255 255 0
127719 -0.7897422 2.968332 -5.124161 255 255 255 0
127720 -1.141479 3.071086 -5.183126 255 255 255 0
127721 -0.8595255 3.490619 -5.279799 255 255 255 0
127722 -1.342305 2.798182 -5.245049 255 255 255 0
127723 -1.731348 2.784876 -5.348096 255 255 255 0
127724 -1.120942 3.040393 -5.158691 255 255 255 0
127725 -0.9041058 3.23239 -5.062676 255 255 255 0
127726 -0.9206975 2.971379 -5.177409 255 255 255 0
127727 -1.051237 3.397738 -5.124372 255 255 255 0
127728 -0.8206015 3.470845 -5.102198 255 255 255 0
127729 -1.443615 2.953456 -5.164822 255 255 255 0
127730 -1.558689 2.946392 -5.282136 255 255 255 0
127731 -1.098418 3.482486 -5.226726 255 255 255 0
127732 -0.6869718 3.060342 -5.132435 255 255 255 0
127733 -1.240313 3.008267 -5.131352 255 255 255 0
127734 -1.687914 2.908612 -5.186862 255 255 255 0
127735 -1.23706 2.844334 -5.171282 255 255 255 0
127736 -1.471694 2.862353 -5.01102 255 255 255 0
127737 -0.8673612 3.498899 -5.140638 255 255 255 0
127738 -0.9822525 3.364372 -4.901087 255 255 255 0
127739 -1.444802 2.911582 -5.158638 255 255 255 0
127740 -1.39261 2.912484 -5.151812 255 255 255 0
127741 -1.140114 3.243538 -5.18076 255 255 255 0
127742 -1.323159 2.870436 -5.122201 255 255 255 0
127743 -0.7253345 2.891346 -5.273381 255 255 255 0
127744 -1.597672 2.833375 -5.011578 255 255 255 0
127745 -1.122283 3.097511 -5.094534 255 255 255 0
127746 -1.266719 3.46059 -5.158188 255 255 255 0
127747 -1.370433 2.848463 -5.061735 255 255 255 0
127748 -1.078445 3.245452 -5.063096 255 255 255 0
127749 -1.303857 3.324669 -5.118659 255 255 255 0
127750 -0.922836 3.484895 -5.018296 255 255 255 0
127751 -1.765945 2.518557 -5.349966 255 255 255 0
127752 -2.049313 2.560508 -5.290148 255 255 255 0
127753 -2.018081 2.669607 -5.326709 255 255 255 0
127754 -1.993623 2.351908 -5.190452 255 255 255 0
127755 -2.521511 1.941966 -5.379248 255 255 255 0
127756 -2.623121 2.083202 -5.277612 255 255 255 0
127757 -2.04786 2.178224 -5.266367 255 255 255 0
127758 -2.152556 1.766595 -5.37724 255 255 255 0
127759 -2.866984 1.847945 -5.37886 255 255 255 0
127760 -2.585304 1.956792 -5.402375 255 255 255 0
127761 -2.538182 1.973982 -5.362208 255 255 255 0
127762 -2.40575 2.364691 -5.548963 255 255 255 0
127763 -2.001908 2.192393 -5.44385 255 255 255 0
127764 -1.984306 2.315545 -5.242351 255 255 255 0
127765 -2.368955 1.82545 -5.407401 255 255 255 0
127766 -2.031802 2.358267 -5.31874 255 255 255 0
127767 -1.922646 2.691228 -5.115738 255 255 255 0
127768 -2.386352 1.597107 -5.275402 255 255 255 0
127769 -2.367172 1.926823 -5.278631 255 255 255 0
127770 -2.452501 2.214597 -5.220395 255 255 255 0
127771 -2.255238 2.397528 -5.407591 255 255 255 0
127772 -2.261657 1.985134 -5.313237 255 255 255 0
127773 -1.967551 2.086766 -5.385212 255 255 255 0
127774 -2.469625 1.960083 -5.386433 255 255 255 0
127775 -2.489219 1.942246 -5.563767 255 255 255 0
127776 -2.484324 1.826688 -5.473355 255 255 255 0
127777 -2.614111 1.752912 -5.464371 255 255 255 0
127778 -2.64341 1.972109 -5.335011 255 255 255 0
127779 -2.048049 2.119263 -5.37053 255 255 255 0
127780 -2.516825 1.938501 -5.431911 255 255 255 0
127781 -1.989888 2.048435 -5.207366 255 255 255 0
127782 -1.957878 2.517939 -5.280747 255 255 255 0
127783 -2.071366 2.394246 -5.157769 255 255 255 0
127784 -2.080093 1.909693 -5.231958 255 255 255 0
127785 -2.042909 2.225048 -5.440355 255 255 255 0
127786 -2.98479 1.867795 -5.376909 255 255 255 0
127787 -2.012752 1.951862 -5.28373 255 255 255 0
127788 -2.574512 1.829927 -5.325827 255 255 255 0
127789 -2.520198 2.333279 -5.37971 255 255 255 0
127790 -2.304448 2.274545 -5.387942 255 255 255 0
127791 -2.617248 1.811613 -5.41549 255 255 255 0
127792 -2.396755 2.125029 -5.377069 255 255 255 0
127793 -2.664762 1.932112 -5.366168 255 255 255 0
127794 -1.946312 1.896858 -5.319897 255 255 255 0
127795 -2.682508 1.92079 -5.400965 255 255 255 0
127796 -2.298673 2.520481 -5.115258 255 255 255 0
